Date,Date,Energy,diff,Energy_log,Energy_log_diff
1964-09-01,1964-09-01,29.4243,-0.6458000000000013,3.3818208635685534,0.08901079592241912
1964-10-01,1964-10-01,27.9001,-1.5242000000000004,3.3286302730502872,0.08802035403615971
1964-11-01,1964-11-01,27.2801,-0.6199999999999974,3.3061574986576923,0.07775519512521045
1964-12-01,1964-12-01,28.8043,1.5242000000000004,3.3605246815524907,0.08416138587841271
1965-01-01,1965-01-01,29.9409,1.1365999999999978,3.3992254386599265,0.059545368810050014
1965-02-01,1965-02-01,29.2693,-0.671599999999998,3.3765391851462105,0.06754481553766922
1965-03-01,1965-03-01,29.321,0.0517000000000003,3.3783039828488457,0.07214648419115344
1965-04-01,1965-04-01,28.6493,-0.6717000000000013,3.3551290100524893,0.06520216646946597
1965-05-01,1965-05-01,28.1584,-0.4908999999999999,3.3378457114938094,0.05564585267913946
1965-06-01,1965-06-01,29.1659,1.0075000000000003,3.3730002186356978,0.05835613707822862
1965-07-01,1965-07-01,30.4834,1.317499999999999,3.417182273153798,0.04064308800758765
1965-08-01,1965-08-01,31.5168,1.0334000000000003,3.450520736993246,0.046989414424676745
1965-09-01,1965-09-01,31.3618,-0.15500000000000114,3.4455905917941907,0.06376972822563731
1965-10-01,1965-10-01,29.8376,-1.5242000000000004,3.3957693431465548,0.06713907009626752
1965-11-01,1965-11-01,29.0368,-0.8007999999999988,3.368563991047453,0.062406492389760704
1965-12-01,1965-12-01,30.5093,1.4725000000000001,3.4180315551680973,0.05750687361560658
1966-01-01,1966-01-01,31.7493,1.240000000000002,3.457870677851562,0.05864523919163567
1966-02-01,1966-02-01,31.6976,-0.0517000000000003,3.456240968237925,0.0797017830917146
1966-03-01,1966-03-01,31.2585,-0.4390999999999998,3.442291339197117,0.06398735634827135
1966-04-01,1966-04-01,30.2768,-0.9817,3.410381742667649,0.055252732615159506
1966-05-01,1966-05-01,30.0443,-0.2325000000000017,3.402672959128725,0.06482724763491543
1966-06-01,1966-06-01,31.2068,1.1625000000000014,3.440636019786014,0.06763580115031642
1966-07-01,1966-07-01,33.8676,2.660800000000002,3.522458805151646,0.10527653199784792
1966-08-01,1966-08-01,34.8751,1.0075000000000003,3.5517731075209316,0.10125237052768554
1966-09-01,1966-09-01,33.8418,-1.033300000000004,3.521696724812767,0.07610613301857638
1966-10-01,1966-10-01,31.7235,-2.118299999999998,3.4570577311587773,0.06128838801222258
1966-11-01,1966-11-01,31.3101,-0.4134000000000029,3.4439407292009876,0.07537673815353463
1966-12-01,1966-12-01,32.731,1.4209000000000032,3.488322641055827,0.07029108588772948
1967-01-01,1967-01-01,34.5227,1.7916999999999987,3.541617078683783,0.08374640083222085
1967-02-01,1967-02-01,33.9469,-0.575800000000001,3.52479753908452,0.06855657084659494
1967-03-01,1967-03-01,32.8941,-1.0527999999999977,3.493293310382554,0.05100197118543681
1967-04-01,1967-04-01,32.6367,-0.25740000000000407,3.485437422043483,0.07505567937583413
1967-05-01,1967-05-01,31.5629,-1.0737999999999985,3.4519823802226,0.04930942109387537
1967-06-01,1967-06-01,32.9433,1.3804000000000016,3.4947879018809602,0.054151882094946036
1967-07-01,1967-07-01,34.0303,1.0869999999999962,3.5272513042247637,0.004792499073117629
1967-08-01,1967-08-01,34.4184,0.38810000000000144,3.538591305100975,-0.01318180241995659
1967-09-01,1967-09-01,33.3846,-1.0337999999999994,3.508094715809269,-0.013602009003498061
1967-10-01,1967-10-01,33.3188,-0.06579999999999586,3.5061218022443454,0.049064071085568095
1967-11-01,1967-11-01,33.8395,0.5206999999999979,3.5216287592151536,0.07768803001416602
1967-12-01,1967-12-01,35.8727,2.033200000000001,3.5799765605262976,0.09165391947047086
1968-01-01,1968-01-01,37.2112,1.3384999999999962,3.6166097912338544,0.07499271255007134
1968-02-01,1968-02-01,36.2878,-0.9234000000000009,3.5914815966262537,0.06668405754173357
1968-03-01,1968-03-01,35.9943,-0.29349999999999454,3.583360592586731,0.09006728220417726
1968-04-01,1968-04-01,34.3456,-1.6487000000000052,3.5364739173050683,0.05103649526158538
1968-05-01,1968-05-01,33.9643,-0.381299999999996,3.5253099729799824,0.07332759275738221
1968-06-01,1968-06-01,36.1243,2.1599999999999966,3.586965769082227,0.09217786720126675
1968-07-01,1968-07-01,36.7772,0.6529000000000025,3.604878087947652,0.07762678372288834
1968-08-01,1968-08-01,38.101,1.3237999999999985,3.6402405285073764,0.10164922340640148
1968-09-01,1968-09-01,37.2582,-0.8427999999999969,3.6178720548277727,0.10977733901850373
1968-10-01,1968-10-01,35.4821,-1.7760999999999996,3.5690283439649066,0.0629065417205612
1968-11-01,1968-11-01,36.1209,0.6387999999999963,3.5868716451818843,0.06524288596673067
1968-12-01,1968-12-01,38.7412,2.6203000000000003,3.6569036332347853,0.07692707270848764
1969-01-01,1969-01-01,40.1646,1.4234000000000009,3.6929860106567283,0.07637621942287387
1969-02-01,1969-02-01,39.742,-0.42260000000000275,3.6824085629836243,0.09092696635737063
1969-03-01,1969-03-01,39.009,-0.732999999999997,3.6637923887372925,0.0804317961505614
1969-04-01,1969-04-01,37.1541,-1.8549000000000007,3.6150741284658325,0.07860021116076421
1969-05-01,1969-05-01,36.3473,-0.8068000000000026,3.5931199233665967,0.0678099503866143
1969-06-01,1969-06-01,38.9665,2.6192000000000064,3.6627023026408003,0.07573653355857335
1969-07-01,1969-07-01,40.8649,1.8983999999999952,3.710271503883244,0.10539341593559204
1969-08-01,1969-08-01,42.2285,1.3635999999999981,3.7430953485423366,0.10285482003496016
1969-09-01,1969-09-01,40.3886,-1.8399,3.698547566929518,0.08067551210174528
1969-10-01,1969-10-01,38.7361,-1.6524999999999963,3.656771981770231,0.08774363780532424
1969-11-01,1969-11-01,39.7794,1.0433000000000021,3.683349190355818,0.0964775451739337
1969-12-01,1969-12-01,41.202,1.4225999999999956,3.718486798866594,0.06158316563180888
1970-01-01,1970-01-01,43.0869,1.8849000000000018,3.7632190065937214,0.07023299593699317
1970-02-01,1970-02-01,42.5578,-0.5290999999999997,3.750863151968002,0.06845458898437773
1970-03-01,1970-03-01,41.6215,-0.9363000000000028,3.728616860681259,0.06482447194396634
1970-04-01,1970-04-01,40.1982,-1.4232999999999976,3.693822218503092,0.07874809003725947
1970-05-01,1970-05-01,39.9321,-0.26610000000000156,3.6871805117282803,0.09406058836168363
1970-06-01,1970-06-01,41.1847,1.252600000000001,3.7180668281612674,0.05536452552046711
1970-07-01,1970-07-01,43.223,2.0382999999999996,3.7663727609789333,0.05610125709568914
1970-08-01,1970-08-01,44.8139,1.5908999999999978,3.8025183591549645,0.05942301061262789
1970-09-01,1970-09-01,43.6007,-1.2131999999999934,3.7750732052719793,0.07652563834246129
1970-10-01,1970-10-01,40.5467,-3.054000000000002,3.70245439623871,0.045682414468479315
1970-11-01,1970-11-01,40.9385,0.3917999999999964,3.7120709405780405,0.028721750222222564
1970-12-01,1970-12-01,42.1117,1.1732000000000014,3.740325611817295,0.02183881295070078
1971-01-01,1971-01-01,44.9517,2.8400000000000034,3.805588580002256,0.042369573408534755
1971-02-01,1971-02-01,44.3696,-0.5821000000000041,3.7925545502498887,0.04169139828188673
1971-03-01,1971-03-01,42.7548,-1.6147999999999954,3.7554814697815173,0.026864609100258452
1971-04-01,1971-04-01,41.4234,-1.3314000000000021,3.723845938547388,0.0300237200442961
1971-05-01,1971-05-01,40.8295,-0.5938999999999979,3.7094048593588784,0.022224347630598107
1971-06-01,1971-06-01,43.5488,2.719299999999997,3.7738821483838616,0.05581532022259417
1971-07-01,1971-07-01,45.1876,1.6388000000000034,3.810822712917918,0.04444995193898471
1971-08-01,1971-08-01,46.1091,0.9214999999999947,3.8310103274855094,0.028491968330544903
1971-09-01,1971-09-01,45.505,-0.6040999999999954,3.817822210029319,0.04274900475733956
1971-10-01,1971-10-01,43.9496,-1.555400000000006,3.7830435228383474,0.08058912659963724
1971-11-01,1971-11-01,44.003,0.053400000000003445,3.7842578134121685,0.07218687283412795
1971-12-01,1971-12-01,45.6054,1.602400000000003,3.820026130561753,0.07970051874445794
1972-01-01,1972-01-01,48.8393,3.2338999999999984,3.88853531662546,0.08294673662320395
1972-02-01,1972-02-01,50.0191,1.1798000000000002,3.912404932484722,0.11985038223483313
1972-03-01,1972-03-01,47.8421,-2.1769999999999996,3.867906005000031,0.11242453521851381
1972-04-01,1972-04-01,44.5127,-3.3293999999999997,3.7957745417137123,0.07192860316632421
1972-05-01,1972-05-01,42.1062,-2.406500000000001,3.7401949982539593,0.030790138895080865
1972-06-01,1972-06-01,43.8217,1.7154999999999987,3.780129128485555,0.0062469801016935556
1972-07-01,1972-07-01,45.3964,1.5747,3.81543280674909,0.004610093831172168
1972-08-01,1972-08-01,47.9892,2.592799999999997,3.8709759855915933,0.03996565810608388
1972-09-01,1972-09-01,46.8293,-1.1598999999999933,3.8465090754006237,0.028686865371304826
1972-10-01,1972-10-01,44.6882,-2.1411000000000016,3.7997094846672064,0.016665961828858933
1972-11-01,1972-11-01,47.1979,2.509699999999995,3.8543494000763086,0.07009158666414006
1972-12-01,1972-12-01,52.176,4.978100000000005,3.9546226190469635,0.13459648848521066
1973-01-01,1973-01-01,55.9342,3.758199999999995,4.024175999881427,0.1356406832559669
1973-02-01,1973-02-01,53.9974,-1.936799999999998,3.988935897256967,0.07653096477224519
1973-03-01,1973-03-01,50.5102,-3.4872000000000014,3.92217529608408,0.05426929108404899
1973-04-01,1973-04-01,46.8192,-3.6909999999999954,3.8462933752017063,0.05051883348799402
1973-05-01,1973-05-01,44.9289,-1.8903000000000034,3.805081240253989,0.06488624200002979
1973-06-01,1973-06-01,47.4589,2.530000000000001,3.859864073326459,0.07973494484090393
1973-07-01,1973-07-01,49.3168,1.8579000000000008,3.8982647937905406,0.08283198704145045
1973-08-01,1973-08-01,51.091,1.7742000000000004,3.9336083564531683,0.06263237086157503
1973-09-01,1973-09-01,50.0826,-1.0084000000000017,3.913673642377113,0.06716456697648931
1973-10-01,1973-10-01,47.0794,-3.0031999999999996,3.8518355380457865,0.05212605337858012
1973-11-01,1973-11-01,47.8829,0.8034999999999997,3.8687584469424836,0.014409046866175057
1973-12-01,1973-12-01,49.7968,1.9138999999999982,3.9079507249379235,-0.046671894109040046
1974-01-01,1974-01-01,53.8212,4.0244,3.9856674415942313,-0.03850855828719579
1974-02-01,1974-02-01,51.6563,-2.164899999999996,3.944612162957913,-0.044323734299053896
1974-03-01,1974-03-01,49.7985,-1.8578000000000046,3.9079848630950487,-0.014190432989031443
1974-04-01,1974-04-01,46.8319,-2.9665999999999997,3.8465645946551423,0.0002712194534360002
1974-05-01,1974-05-01,45.4161,-1.4157999999999973,3.8158666677331845,0.01078542747919542
1974-06-01,1974-06-01,47.1087,1.6925999999999988,3.852457697340753,-0.007406375985706148
1974-07-01,1974-07-01,50.7056,3.596899999999998,3.9260363581464977,0.027771564355957068
1974-08-01,1974-08-01,51.7371,1.0315000000000012,3.9461751257088924,0.012566769255724086
1974-09-01,1974-09-01,48.6742,-3.062899999999999,3.885149115581339,-0.028524526795774108
1974-10-01,1974-10-01,47.1172,-1.5570000000000022,3.8526381148273052,0.0008025767815187379
1974-11-01,1974-11-01,47.7516,0.6344000000000065,3.8660125742187668,-0.0027458727237168468
1974-12-01,1974-12-01,52.9379,5.186299999999996,3.9691195284640095,0.061168803526086
1975-01-01,1975-01-01,55.6989,2.761000000000003,4.01996039808473,0.03429295649049857
1975-02-01,1975-02-01,54.4115,-1.2874000000000052,3.996575528579511,0.051963365621597646
1975-03-01,1975-03-01,52.1395,-2.2719999999999985,3.9539228188928237,0.04593795579777504
1975-04-01,1975-04-01,49.3369,-2.802599999999998,3.898672279779979,0.05210768512483677
1975-05-01,1975-05-01,46.1066,-3.2302999999999997,3.8309561067833813,0.015089439050196773
1975-06-01,1975-06-01,47.3769,1.2702999999999989,3.8581347681392817,0.005677070798528749
1975-07-01,1975-07-01,50.5251,3.1482000000000028,3.922470242505935,-0.0035661156405626393
1975-08-01,1975-08-01,52.2585,1.733399999999996,3.956202557039895,0.010027431331002479
1975-09-01,1975-09-01,49.432,-2.826499999999996,3.9005979877586783,0.015448872177339368
1975-10-01,1975-10-01,46.7476,-2.6844000000000037,3.8447629175185165,-0.007875197308788717
1975-11-01,1975-11-01,47.7981,1.0504999999999995,3.866985889753425,0.0009733155346580702
1975-12-01,1975-12-01,54.4112,6.613100000000003,3.996570015023975,0.027450486559965626
1976-01-01,1976-01-01,60.6121,6.200899999999997,4.104494543110871,0.08453414502614098
1976-02-01,1976-02-01,56.9337,-3.6783999999999963,4.041887432946652,0.045311904367141054
1976-03-01,1976-03-01,52.9187,-4.015000000000001,3.968756773563313,0.014833954670489202
1976-04-01,1976-04-01,48.7185,-4.200200000000002,3.886058834750336,-0.0126134450296429
1976-05-01,1976-05-01,46.6811,-2.037399999999998,3.8433393718365134,0.012383265053132142
1976-06-01,1976-06-01,49.2486,2.5675000000000026,3.896880940818121,0.0387461726788394
1976-07-01,1976-07-01,52.022,2.773399999999995,3.9516667060326975,0.02919646352676253
1976-08-01,1976-08-01,53.3791,1.3571000000000026,3.977419283586959,0.02121672654706419
1976-09-01,1976-09-01,51.1013,-2.277799999999999,3.9338099371991713,0.033211949440492994
1976-10-01,1976-10-01,49.1373,-1.9639999999999986,3.8946184205285532,0.04985550301003672
1976-11-01,1976-11-01,53.2579,4.120599999999996,3.9751461503932632,0.10816026063983841
1976-12-01,1976-12-01,60.8207,7.562800000000003,4.107930191554903,0.111360176530928
1977-01-01,1977-01-01,66.1065,5.285799999999995,4.191267077877753,0.08677253476688218
1977-02-01,1977-02-01,61.3553,-4.751199999999997,4.116681556993608,0.07479412404695651
1977-03-01,1977-03-01,54.9875,-6.367800000000003,4.007105886674838,0.03834911311152478
1977-04-01,1977-04-01,50.5114,-4.476099999999995,3.9221990533795505,0.03614021862921435
1977-05-01,1977-05-01,49.3162,-1.1951999999999998,3.898252627477035,0.05491325564052163
1977-06-01,1977-06-01,52.3147,2.9985,3.957277402323593,0.060396461505471954
1977-07-01,1977-07-01,55.7601,3.4453999999999994,4.021058559850947,0.06939185381824942
1977-08-01,1977-08-01,55.929,0.16890000000000072,4.024083029181434,0.04666374559447517
1977-09-01,1977-09-01,53.2255,-2.7035000000000053,3.9745376048171477,0.040727667617976415
1977-10-01,1977-10-01,50.7423,-2.4831999999999965,3.926759882272694,0.0321414617441409
1977-11-01,1977-11-01,51.8983,1.1559999999999988,3.9492860343367253,-0.02586011605653793
1977-12-01,1977-12-01,59.5842,7.685900000000004,4.0873904382547686,-0.020539753300134578
1978-01-01,1978-01-01,65.4681,5.883900000000004,4.18156300110627,-0.009704076771482661
1978-02-01,1978-02-01,64.4632,-1.0049000000000063,4.166094518344685,0.04941296135107631
1978-03-01,1978-03-01,58.7322,-5.731000000000002,4.072988128393538,0.06588224171870039
1978-04-01,1978-04-01,51.4137,-7.3185,3.9399046739114336,0.01770562053188307
1978-05-01,1978-05-01,49.9912,-1.4224999999999994,3.9118469899383284,0.013594362461293308
1978-06-01,1978-06-01,53.1982,3.2070000000000007,3.97402456118873,0.016747158865137113
1978-07-01,1978-07-01,55.5156,2.3173999999999992,4.0166640623375836,-0.0043944975133634046
1978-08-01,1978-08-01,57.5132,1.9975999999999985,4.052014486674634,0.027931457493199474
1978-09-01,1978-09-01,55.0594,-2.453800000000001,4.008412602452035,0.033874997634887105
1978-10-01,1978-10-01,52.1993,-2.8600999999999956,3.955069084836993,0.028309202564298808
1978-11-01,1978-11-01,54.0541,1.8547999999999973,3.9899853968974965,0.040699362560771224
1978-12-01,1978-12-01,60.7576,6.703499999999998,4.106892177276603,0.01950173902183483
1979-01-01,1979-01-01,68.7075,7.9498999999999995,4.229858363575336,0.04829536246906585
1979-02-01,1979-02-01,68.1212,-0.5862999999999943,4.2212884716111425,0.05519395326645782
1979-03-01,1979-03-01,61.374,-6.747199999999999,4.116986292702926,0.04399816430938763
1979-04-01,1979-04-01,55.2722,-6.101800000000004,4.012270069648611,0.0723653957371777
1979-05-01,1979-05-01,51.4048,-3.8673999999999964,3.9397315533149997,0.027884563376671334
1979-06-01,1979-06-01,53.2473,1.8425000000000011,3.9749470990786797,0.0009225378899495595
1979-07-01,1979-07-01,55.4418,2.194499999999998,4.015333821887056,-0.0013302404505273202
1979-08-01,1979-08-01,57.6476,2.2057999999999964,4.054348615319439,0.002334128644805311
1979-09-01,1979-09-01,54.2322,-3.415399999999998,3.9932748279814305,-0.01513777447060427
1979-10-01,1979-10-01,52.7558,-1.4763999999999982,3.9656737189184663,0.010604634081473385
1979-11-01,1979-11-01,54.6456,1.889800000000001,4.000868699029928,0.010883302132431272
1979-12-01,1979-12-01,60.0874,5.441800000000001,4.095800168979044,-0.01109200829755963
1980-01-01,1980-01-01,65.381,5.293599999999998,4.180231696376402,-0.04962666719893427
1980-02-01,1980-02-01,64.7721,-0.6089000000000055,4.170874955087016,-0.0504135165241264
1980-03-01,1980-03-01,60.8807,-3.8913999999999973,4.108916211516238,-0.008070081186687617
1980-04-01,1980-04-01,53.1114,-7.769299999999994,3.9723915944709876,-0.03987847517762377
1980-05-01,1980-05-01,49.7992,-3.3122000000000043,3.9079989196445477,-0.03173263367045198
1980-06-01,1980-06-01,52.4268,2.627600000000001,3.959417910962508,-0.015529188116171877
1980-07-01,1980-07-01,58.5254,6.098599999999998,4.0694608480396495,0.05412702615259324
1980-08-01,1980-08-01,60.4105,1.8851000000000013,4.101162930891766,0.04681431557232685
1980-09-01,1980-09-01,57.738,-2.6724999999999994,4.055915535602319,0.06264070762088814
1980-10-01,1980-10-01,54.7637,-2.9742999999999995,4.0030275657052306,0.03735384678676423
1980-11-01,1980-11-01,56.4616,1.697899999999997,4.033560761070641,0.032692062040712955
1980-12-01,1980-12-01,63.4413,6.979700000000001,4.150115068919917,0.05431489994087357
1981-01-01,1981-01-01,69.2715,5.830200000000005,4.238033566195903,0.057801869819501306
1981-02-01,1981-02-01,63.6341,-5.637400000000007,4.153149490183784,-0.017725464903231902
1981-03-01,1981-03-01,60.1027,-3.531399999999998,4.0960547656568504,-0.012861445859387644
1981-04-01,1981-04-01,54.1446,-5.958100000000002,3.9916582454826415,0.019266651011653924
1981-05-01,1981-05-01,52.2484,-1.8962000000000003,3.9560092683664876,0.04801034872193988
1981-06-01,1981-06-01,56.4915,4.243100000000005,4.034090184356915,0.07467227339440674
1981-07-01,1981-07-01,60.622,4.130499999999998,4.104657863497165,0.03519701545751541
1981-08-01,1981-08-01,60.6506,0.028599999999997294,4.105129528168825,0.0039665972770590585
1981-09-01,1981-09-01,56.3729,-4.277699999999996,4.031988546574699,-0.02392698902761925
1981-10-01,1981-10-01,54.6841,-1.6888000000000005,4.0015729907565385,-0.0014545749486920556
1981-11-01,1981-11-01,55.7249,1.0407999999999973,4.020427084743629,-0.013133676327012012
1981-12-01,1981-12-01,63.4345,7.709600000000002,4.150007877477475,-0.00010719144244220047
1982-01-01,1982-01-01,70.6727,7.238200000000006,4.258059359717954,0.02002579352205114
1982-02-01,1982-02-01,64.2728,-6.399900000000002,4.163136524639287,0.009987034455503085
1982-03-01,1982-03-01,59.7759,-4.496900000000004,4.090602569692773,-0.005452195964077866
1982-04-01,1982-04-01,54.109,-5.666899999999998,3.9910005306115734,-0.000657714871068027
1982-05-01,1982-05-01,49.8577,-4.2513000000000005,3.9091729478697768,-0.046836320496710826
1982-06-01,1982-06-01,52.7065,2.848799999999997,3.96473878760005,-0.06935139675686441
1982-07-01,1982-07-01,56.6437,3.9372000000000043,4.036780772110646,-0.06787709138651898
1982-08-01,1982-08-01,57.1923,0.5486000000000004,4.046419273939673,-0.05871025422915199
1982-09-01,1982-09-01,54.0,-3.192300000000003,3.9889840465642745,-0.043004500010424884
1982-10-01,1982-10-01,51.7022,-2.2978000000000023,3.9455003338005112,-0.056072656956027256
1982-11-01,1982-11-01,54.0655,2.3633000000000024,3.990196274481991,-0.030230810261637764
1982-12-01,1982-12-01,58.7664,4.700899999999997,4.073570263005624,-0.07643761447185149
1983-01-01,1983-01-01,65.9628,7.196400000000004,4.1890909467601025,-0.06896841295785183
1983-02-01,1983-02-01,59.162,-6.800800000000002,4.0802794438972665,-0.0828570807420208
1983-03-01,1983-03-01,57.314,-1.847999999999999,4.048544921975177,-0.04205764771759579
1983-04-01,1983-04-01,52.9718,-4.342199999999998,3.969759696478039,-0.021240834133534392
1983-05-01,1983-05-01,49.1707,-3.8011000000000053,3.8952979176454736,-0.013875030224303142
1983-06-01,1983-06-01,51.7103,2.5396,3.9456569879770678,-0.0190817996229824
1983-07-01,1983-07-01,57.9314,6.2211,4.059259551914735,0.0224787798040893
1983-08-01,1983-08-01,61.588,3.6566000000000045,4.120467046367672,0.07404777242799909
1983-09-01,1983-09-01,57.8078,-3.7802000000000007,4.057123714670542,0.06813966810626759
1983-10-01,1983-10-01,53.7753,-4.032499999999999,3.98481425393879,0.039313920138278835
1983-11-01,1983-11-01,55.798,2.0227000000000004,4.0217380264510085,0.03154175196901754
1983-12-01,1983-12-01,65.6301,9.832099999999997,4.184034432177904,0.11046416917228008
1984-01-01,1984-01-01,73.2688,7.6387,4.294134870256944,0.10504392349684188
1984-02-01,1984-02-01,66.2545,-7.014300000000006,4.193503387087867,0.1132239431906008
1984-03-01,1984-03-01,63.2801,-2.9743999999999957,4.147570903736279,0.09902598176110189
1984-04-01,1984-04-01,57.4501,-5.829999999999998,4.050916744937288,0.08115704845924876
1984-05-01,1984-05-01,55.1499,-2.3001999999999967,4.01005493246124,0.11475701481576639
1984-06-01,1984-06-01,57.9273,2.7774,4.059188776047205,0.1135317880701372
1984-07-01,1984-07-01,60.6775,2.7501999999999995,4.105572953895277,0.04631340198054179
1984-08-01,1984-08-01,62.3596,1.6820999999999984,4.132917629800819,0.012450583433146534
1984-09-01,1984-09-01,58.0827,-4.276899999999998,4.061867857039331,0.004744142368789284
1984-10-01,1984-10-01,54.7212,-3.3614999999999995,4.002251202898401,0.017436948959611343
1984-11-01,1984-11-01,57.1673,2.446099999999994,4.045982056593718,0.02424403014270915
1984-12-01,1984-12-01,63.3492,6.181900000000006,4.148662278431689,-0.03537215374621461
1985-01-01,1985-01-01,72.6803,9.3311,4.286070371202445,-0.00806449905449913
1985-02-01,1985-02-01,70.8479,-1.832400000000007,4.260535325612728,0.06703193852486056
1985-03-01,1985-03-01,62.6166,-8.231299999999997,4.137030418672036,-0.010540485064242766
1985-04-01,1985-04-01,57.6106,-5.006,4.053706578548589,0.002789833611300807
1985-05-01,1985-05-01,55.4467,-2.163899999999998,4.015422198950561,0.005367266489320954
1985-06-01,1985-06-01,58.2228,2.7760999999999996,4.064277030599706,0.005088254552500615
1985-07-01,1985-07-01,62.7591,4.536299999999997,4.13930358741784,0.03373063352256267
1985-08-01,1985-08-01,63.3921,0.6330000000000027,4.149339248001015,0.016421618200196164
1985-09-01,1985-09-01,60.7507,-2.6413999999999973,4.106778604788017,0.044910747748685864
1985-10-01,1985-10-01,56.4553,-4.295400000000001,4.033449174585242,0.03119797168684091
1985-11-01,1985-11-01,58.1385,1.6831999999999994,4.062828095004308,0.016846038410590403
1985-12-01,1985-12-01,68.8758,10.737299999999998,4.232304882650631,0.08364260421894176
1986-01-01,1986-01-01,73.4956,4.619799999999998,4.297225540481295,0.011155169278850074
1986-02-01,1986-02-01,68.1637,-5.33189999999999,4.221912165085294,-0.03862316052743342
1986-03-01,1986-03-01,62.3923,-5.771400000000007,4.133441870325394,-0.0035885483466415735
1986-04-01,1986-04-01,57.1915,-5.200800000000001,4.046405285944869,-0.007301292603719922
1986-05-01,1986-05-01,55.9599,-1.2316000000000003,4.024635362804976,0.009213163854415285
1986-06-01,1986-06-01,60.0336,4.073700000000002,4.094904405480615,0.030627374880909386
1986-07-01,1986-07-01,65.9077,5.874100000000006,4.1882552783853475,0.048951690967507844
1986-08-01,1986-08-01,64.645,-1.2627000000000095,4.168910762706517,0.019571514705502224
1986-09-01,1986-09-01,61.1742,-3.470799999999997,4.113725532005794,0.006946927217776455
1986-10-01,1986-10-01,57.6978,-3.476399999999998,4.055219044537587,0.021769869952344756
1986-11-01,1986-11-01,59.4964,1.7986000000000004,4.08591580651945,0.023087711515142217
1986-12-01,1986-12-01,68.3302,8.833800000000004,4.224351835760451,-0.007953046890180282
1987-01-01,1987-01-01,74.0173,5.687100000000001,4.304298849664783,0.007073309183487808
1987-02-01,1987-02-01,70.254,-3.763300000000001,4.252117246094643,0.030205081009348156
1987-03-01,1987-03-01,65.7966,-4.457400000000007,4.1865681652637186,0.053126294938324214
1987-04-01,1987-04-01,60.3229,-5.473700000000001,4.099711799467119,0.053306513522250576
1987-05-01,1987-05-01,59.0245,-1.2983999999999938,4.077952611948827,0.053317249143851164
1987-06-01,1987-06-01,64.0345,5.009999999999991,4.159422000617677,0.06451759513706179
1987-07-01,1987-07-01,69.0282,4.993700000000004,4.234515116756113,0.04625983837076575
1987-08-01,1987-08-01,70.2369,1.2087000000000074,4.251873813956554,0.08296305125003745
1987-09-01,1987-09-01,64.2987,-5.938200000000009,4.163539413309799,0.049813881304005214
1987-10-01,1987-10-01,60.5402,-3.758499999999998,4.10330760718904,0.04808856265145334
1987-11-01,1987-11-01,62.6219,2.081699999999998,4.13711505718181,0.05119925066235975
1987-12-01,1987-12-01,70.7671,8.145200000000003,4.259394203432621,0.03504236767217073
1988-01-01,1988-01-01,80.0833,9.316199999999995,4.383067342949115,0.07876849328433178
1988-02-01,1988-02-01,76.3631,-3.7201999999999913,4.335499595204798,0.0833823491101553
1988-03-01,1988-03-01,70.4954,-5.867699999999999,4.255547459462514,0.06897929419879567
1988-04-01,1988-04-01,63.4244,-7.071000000000005,4.149848645448483,0.050136845981363365
1988-05-01,1988-05-01,61.5776,-1.8468000000000018,4.120298168044103,0.04234555609527568
1988-06-01,1988-06-01,67.2741,5.6965000000000074,4.208775318597063,0.04935331797938591
1988-07-01,1988-07-01,73.1676,5.893499999999989,4.292752700029992,0.05823758327387907
1988-08-01,1988-08-01,75.9479,2.780300000000011,4.330047578889935,0.07817376493338024
1988-09-01,1988-09-01,67.7223,-8.2256,4.21541552006681,0.051876106757011264
1988-10-01,1988-10-01,63.4592,-4.263100000000001,4.1503971797093735,0.04708957252033308
1988-11-01,1988-11-01,65.2706,1.811399999999999,4.178541705189523,0.041426648007712785
1988-12-01,1988-12-01,74.0492,8.778599999999997,4.304729737144308,0.04533553371168697
1989-01-01,1989-01-01,78.1368,4.087599999999995,4.358461136651173,-0.024606206297941746
1989-02-01,1989-02-01,76.8499,-1.2868999999999886,4.341854168747584,0.00635457354278568
1989-03-01,1989-03-01,73.5377,-3.3122000000000043,4.297798199887709,0.042250740425195055
1989-04-01,1989-04-01,65.2676,-8.2701,4.178495741632487,0.028647096184004184
1989-05-01,1989-05-01,63.8617,-1.4059000000000026,4.156719807665164,0.03642163962106082
1989-06-01,1989-06-01,68.6587,4.796999999999997,4.229147853973222,0.020372535376159462
1989-07-01,1989-07-01,74.2491,5.5904000000000025,4.307425656397225,0.014672956367232537
1989-08-01,1989-08-01,75.2704,1.0212999999999965,4.321086963234525,-0.008960615655409399
1989-09-01,1989-09-01,69.5107,-5.759699999999995,4.241480697555142,0.026065177488331592
1989-10-01,1989-10-01,66.062,-3.4487000000000023,4.190593695011464,0.040196515302090674
1989-11-01,1989-11-01,69.2555,3.1935000000000002,4.237802564296329,0.05926085910680623
1989-12-01,1989-12-01,84.404,15.148499999999999,4.43561479384381,0.13088505669950212
1990-01-01,1990-01-01,84.6447,0.2407000000000039,4.438462495868862,0.0800013592176887
1990-02-01,1990-02-01,77.4221,-7.2226,4.349272269555592,0.007418100808008532
1990-03-01,1990-03-01,73.4205,-4.001599999999996,4.296203188178978,-0.0015950117087308868
